tx_name	gene_id
ENSCAFT00000000861	ENSCAFG00000000562
ENSCAFT00000038140	ENSCAFG00000000563
ENSCAFT00000000870	ENSCAFG00000000563
ENSCAFT00000000871	ENSCAFG00000000564
ENSCAFT00000000877	ENSCAFG00000000565
ENSCAFT00000000876	ENSCAFG00000000566
ENSCAFT00000042991	ENSCAFG00000000567
ENSCAFT00000000885	ENSCAFG00000000567
ENSCAFT00000000880	ENSCAFG00000000568
ENSCAFT00000000881	ENSCAFG00000000569
ENSCAFT00000000878	ENSCAFG00000000570
ENSCAFT00000000886	ENSCAFG00000000571
ENSCAFT00000000888	ENSCAFG00000000572
ENSCAFT00000043739	ENSCAFG00000000572
ENSCAFT00000043742	ENSCAFG00000000575
ENSCAFT00000000906	ENSCAFG00000000575
ENSCAFT00000000889	ENSCAFG00000000576
ENSCAFT00000000892	ENSCAFG00000000577
ENSCAFT00000000891	ENSCAFG00000000578
ENSCAFT00000000894	ENSCAFG00000000579
ENSCAFT00000000898	ENSCAFG00000000580
ENSCAFT00000000895	ENSCAFG00000000581
ENSCAFT00000000901	ENSCAFG00000000582
ENSCAFT00000049541	ENSCAFG00000000582
ENSCAFT00000000897	ENSCAFG00000000583
ENSCAFT00000000899	ENSCAFG00000000584
ENSCAFT00000000910	ENSCAFG00000000586
ENSCAFT00000045842	ENSCAFG00000000587
ENSCAFT00000000905	ENSCAFG00000000587
ENSCAFT00000049961	ENSCAFG00000000587
ENSCAFT00000047359	ENSCAFG00000000588
ENSCAFT00000000904	ENSCAFG00000000588
ENSCAFT00000000923	ENSCAFG00000000589
ENSCAFT00000048405	ENSCAFG00000000589
ENSCAFT00000048672	ENSCAFG00000000590
ENSCAFT00000000909	ENSCAFG00000000590
ENSCAFT00000000911	ENSCAFG00000000592
ENSCAFT00000049391	ENSCAFG00000000593
ENSCAFT00000000912	ENSCAFG00000000593
ENSCAFT00000039448	ENSCAFG00000000594
ENSCAFT00000000915	ENSCAFG00000000595
ENSCAFT00000000918	ENSCAFG00000000596
ENSCAFT00000000924	ENSCAFG00000000598
ENSCAFT00000000926	ENSCAFG00000000600
ENSCAFT00000000927	ENSCAFG00000000601
ENSCAFT00000000935	ENSCAFG00000000602
ENSCAFT00000000932	ENSCAFG00000000603
ENSCAFT00000037840	ENSCAFG00000000604
ENSCAFT00000000930	ENSCAFG00000000606
ENSCAFT00000000934	ENSCAFG00000000607
ENSCAFT00000000940	ENSCAFG00000000608
ENSCAFT00000000933	ENSCAFG00000000609
ENSCAFT00000000936	ENSCAFG00000000610
ENSCAFT00000000950	ENSCAFG00000000611
ENSCAFT00000000947	ENSCAFG00000000611
ENSCAFT00000000948	ENSCAFG00000000612
ENSCAFT00000000939	ENSCAFG00000000613
ENSCAFT00000000941	ENSCAFG00000000614
ENSCAFT00000000945	ENSCAFG00000000615
ENSCAFT00000045892	ENSCAFG00000000615
ENSCAFT00000000951	ENSCAFG00000000616
ENSCAFT00000000953	ENSCAFG00000000617
ENSCAFT00000000958	ENSCAFG00000000618
ENSCAFT00000000972	ENSCAFG00000000619
ENSCAFT00000047363	ENSCAFG00000000619
ENSCAFT00000047715	ENSCAFG00000000620
ENSCAFT00000000964	ENSCAFG00000000620
ENSCAFT00000035841	ENSCAFG00000000621
ENSCAFT00000000962	ENSCAFG00000000621
ENSCAFT00000000959	ENSCAFG00000000622
ENSCAFT00000000960	ENSCAFG00000000623
ENSCAFT00000000963	ENSCAFG00000000624
ENSCAFT00000000961	ENSCAFG00000000625
ENSCAFT00000000966	ENSCAFG00000000626
ENSCAFT00000043640	ENSCAFG00000000626
ENSCAFT00000000969	ENSCAFG00000000627
ENSCAFT00000046534	ENSCAFG00000000627
ENSCAFT00000038072	ENSCAFG00000000628
ENSCAFT00000000971	ENSCAFG00000000629
ENSCAFT00000000974	ENSCAFG00000000630
ENSCAFT00000000977	ENSCAFG00000000632
ENSCAFT00000000979	ENSCAFG00000000634
ENSCAFT00000049788	ENSCAFG00000000636
ENSCAFT00000000982	ENSCAFG00000000636
ENSCAFT00000000989	ENSCAFG00000000637
ENSCAFT00000000985	ENSCAFG00000000638
ENSCAFT00000000983	ENSCAFG00000000639
ENSCAFT00000000984	ENSCAFG00000000640
ENSCAFT00000000986	ENSCAFG00000000641
ENSCAFT00000000988	ENSCAFG00000000642
ENSCAFT00000000990	ENSCAFG00000000643
ENSCAFT00000000998	ENSCAFG00000000644
ENSCAFT00000000995	ENSCAFG00000000646
ENSCAFT00000000999	ENSCAFG00000000647
ENSCAFT00000001002	ENSCAFG00000000649
ENSCAFT00000049968	ENSCAFG00000000652
ENSCAFT00000001007	ENSCAFG00000000652
ENSCAFT00000001006	ENSCAFG00000000653
ENSCAFT00000001009	ENSCAFG00000000654
ENSCAFT00000045261	ENSCAFG00000000655
ENSCAFT00000001010	ENSCAFG00000000655
ENSCAFT00000001011	ENSCAFG00000000656
ENSCAFT00000001013	ENSCAFG00000000657
ENSCAFT00000001024	ENSCAFG00000000658
ENSCAFT00000001014	ENSCAFG00000000659
ENSCAFT00000001022	ENSCAFG00000000661
ENSCAFT00000001023	ENSCAFG00000000662
ENSCAFT00000047385	ENSCAFG00000000662
ENSCAFT00000001031	ENSCAFG00000000663
ENSCAFT00000001027	ENSCAFG00000000664
ENSCAFT00000047350	ENSCAFG00000000665
ENSCAFT00000001032	ENSCAFG00000000665
ENSCAFT00000043020	ENSCAFG00000000667
ENSCAFT00000001034	ENSCAFG00000000667
ENSCAFT00000001040	ENSCAFG00000000669
ENSCAFT00000047827	ENSCAFG00000000670
ENSCAFT00000001036	ENSCAFG00000000670
ENSCAFT00000001037	ENSCAFG00000000671
ENSCAFT00000001041	ENSCAFG00000000672
ENSCAFT00000045126	ENSCAFG00000000673
ENSCAFT00000001052	ENSCAFG00000000673
ENSCAFT00000001042	ENSCAFG00000000674
ENSCAFT00000001043	ENSCAFG00000000675
ENSCAFT00000001047	ENSCAFG00000000676
ENSCAFT00000001048	ENSCAFG00000000677
ENSCAFT00000043403	ENSCAFG00000000677
ENSCAFT00000001049	ENSCAFG00000000678
ENSCAFT00000043829	ENSCAFG00000000678
ENSCAFT00000001053	ENSCAFG00000000679
ENSCAFT00000001061	ENSCAFG00000000680
ENSCAFT00000001089	ENSCAFG00000000681
ENSCAFT00000001063	ENSCAFG00000000682
ENSCAFT00000001065	ENSCAFG00000000683
ENSCAFT00000001066	ENSCAFG00000000684
ENSCAFT00000045629	ENSCAFG00000000685
ENSCAFT00000001068	ENSCAFG00000000685
ENSCAFT00000001072	ENSCAFG00000000686
ENSCAFT00000001071	ENSCAFG00000000686
ENSCAFT00000001075	ENSCAFG00000000686
ENSCAFT00000001067	ENSCAFG00000000687
ENSCAFT00000001070	ENSCAFG00000000688
ENSCAFT00000001069	ENSCAFG00000000688
ENSCAFT00000001073	ENSCAFG00000000689
ENSCAFT00000001076	ENSCAFG00000000690
ENSCAFT00000001105	ENSCAFG00000000691
ENSCAFT00000049827	ENSCAFG00000000691
ENSCAFT00000001078	ENSCAFG00000000692
ENSCAFT00000001083	ENSCAFG00000000693
ENSCAFT00000001079	ENSCAFG00000000694
ENSCAFT00000038598	ENSCAFG00000000694
ENSCAFT00000001085	ENSCAFG00000000696
ENSCAFT00000001086	ENSCAFG00000000697
ENSCAFT00000001087	ENSCAFG00000000698
ENSCAFT00000035173	ENSCAFG00000000699
ENSCAFT00000049390	ENSCAFG00000000700
ENSCAFT00000001094	ENSCAFG00000000700
ENSCAFT00000001104	ENSCAFG00000000701
ENSCAFT00000047595	ENSCAFG00000000701
ENSCAFT00000001095	ENSCAFG00000000702
ENSCAFT00000001096	ENSCAFG00000000703
ENSCAFT00000001099	ENSCAFG00000000704
ENSCAFT00000001100	ENSCAFG00000000706
ENSCAFT00000048643	ENSCAFG00000000706
ENSCAFT00000001103	ENSCAFG00000000709
ENSCAFT00000046122	ENSCAFG00000000709
ENSCAFT00000001116	ENSCAFG00000000710
ENSCAFT00000001106	ENSCAFG00000000711
ENSCAFT00000001108	ENSCAFG00000000712
ENSCAFT00000001112	ENSCAFG00000000713
ENSCAFT00000001110	ENSCAFG00000000714
ENSCAFT00000001114	ENSCAFG00000000716
ENSCAFT00000001115	ENSCAFG00000000717
ENSCAFT00000048974	ENSCAFG00000000718
ENSCAFT00000001121	ENSCAFG00000000718
ENSCAFT00000001120	ENSCAFG00000000719
ENSCAFT00000001128	ENSCAFG00000000720
ENSCAFT00000001119	ENSCAFG00000000721
ENSCAFT00000038819	ENSCAFG00000000722
ENSCAFT00000001124	ENSCAFG00000000722
ENSCAFT00000046994	ENSCAFG00000000723
ENSCAFT00000001126	ENSCAFG00000000723
ENSCAFT00000001131	ENSCAFG00000000727
ENSCAFT00000001135	ENSCAFG00000000731
ENSCAFT00000001141	ENSCAFG00000000732
ENSCAFT00000001136	ENSCAFG00000000733
ENSCAFT00000001143	ENSCAFG00000000734
ENSCAFT00000001139	ENSCAFG00000000736
ENSCAFT00000001140	ENSCAFG00000000737
ENSCAFT00000043373	ENSCAFG00000000737
ENSCAFT00000044462	ENSCAFG00000000738
ENSCAFT00000001142	ENSCAFG00000000738
ENSCAFT00000001145	ENSCAFG00000000740
ENSCAFT00000001146	ENSCAFG00000000741
ENSCAFT00000001147	ENSCAFG00000000742
ENSCAFT00000001148	ENSCAFG00000000743
ENSCAFT00000001149	ENSCAFG00000000744
ENSCAFT00000001151	ENSCAFG00000000745
ENSCAFT00000001153	ENSCAFG00000000747
ENSCAFT00000001155	ENSCAFG00000000749
ENSCAFT00000001161	ENSCAFG00000000750
ENSCAFT00000001166	ENSCAFG00000000751
ENSCAFT00000046665	ENSCAFG00000000751
ENSCAFT00000001158	ENSCAFG00000000752
ENSCAFT00000046855	ENSCAFG00000000752
ENSCAFT00000001183	ENSCAFG00000000755
ENSCAFT00000001170	ENSCAFG00000000756
ENSCAFT00000048604	ENSCAFG00000000756
ENSCAFT00000001168	ENSCAFG00000000757
ENSCAFT00000001179	ENSCAFG00000000758
ENSCAFT00000035540	ENSCAFG00000000760
ENSCAFT00000035541	ENSCAFG00000000760
ENSCAFT00000001189	ENSCAFG00000000761
ENSCAFT00000001192	ENSCAFG00000000764
ENSCAFT00000001195	ENSCAFG00000000765
ENSCAFT00000001193	ENSCAFG00000000766
ENSCAFT00000048253	ENSCAFG00000000766
ENSCAFT00000001204	ENSCAFG00000000767
ENSCAFT00000048271	ENSCAFG00000000767
ENSCAFT00000001197	ENSCAFG00000000768
ENSCAFT00000001196	ENSCAFG00000000769
ENSCAFT00000001200	ENSCAFG00000000770
ENSCAFT00000038285	ENSCAFG00000000771
ENSCAFT00000035144	ENSCAFG00000000772
ENSCAFT00000045317	ENSCAFG00000000772
ENSCAFT00000001203	ENSCAFG00000000772
ENSCAFT00000001208	ENSCAFG00000000774
ENSCAFT00000001210	ENSCAFG00000000776
ENSCAFT00000001212	ENSCAFG00000000777
ENSCAFT00000037333	ENSCAFG00000000777
ENSCAFT00000001214	ENSCAFG00000000777
ENSCAFT00000037322	ENSCAFG00000000777
ENSCAFT00000049666	ENSCAFG00000000777
ENSCAFT00000001213	ENSCAFG00000000779
ENSCAFT00000001217	ENSCAFG00000000781
ENSCAFT00000047613	ENSCAFG00000000781
ENSCAFT00000001218	ENSCAFG00000000782
ENSCAFT00000035773	ENSCAFG00000000782
ENSCAFT00000001223	ENSCAFG00000000783
ENSCAFT00000001219	ENSCAFG00000000784
ENSCAFT00000001220	ENSCAFG00000000785
ENSCAFT00000001238	ENSCAFG00000000786
ENSCAFT00000001231	ENSCAFG00000000786
ENSCAFT00000001221	ENSCAFG00000000787
ENSCAFT00000001222	ENSCAFG00000000788
ENSCAFT00000036926	ENSCAFG00000000789
ENSCAFT00000043305	ENSCAFG00000000790
ENSCAFT00000001227	ENSCAFG00000000790
ENSCAFT00000045934	ENSCAFG00000000791
ENSCAFT00000001228	ENSCAFG00000000791
ENSCAFT00000001229	ENSCAFG00000000792
ENSCAFT00000045354	ENSCAFG00000000795
ENSCAFT00000001259	ENSCAFG00000000795
ENSCAFT00000001247	ENSCAFG00000000797
ENSCAFT00000001240	ENSCAFG00000000797
ENSCAFT00000001241	ENSCAFG00000000798
ENSCAFT00000043983	ENSCAFG00000000799
ENSCAFT00000001273	ENSCAFG00000000799
ENSCAFT00000001248	ENSCAFG00000000801
ENSCAFT00000001254	ENSCAFG00000000803
ENSCAFT00000001257	ENSCAFG00000000804
ENSCAFT00000001258	ENSCAFG00000000805
ENSCAFT00000001264	ENSCAFG00000000806
ENSCAFT00000047689	ENSCAFG00000000806
ENSCAFT00000001265	ENSCAFG00000000807
ENSCAFT00000001266	ENSCAFG00000000808
ENSCAFT00000001267	ENSCAFG00000000809
ENSCAFT00000001274	ENSCAFG00000000810
ENSCAFT00000001268	ENSCAFG00000000811
ENSCAFT00000047258	ENSCAFG00000000812
ENSCAFT00000001272	ENSCAFG00000000812
ENSCAFT00000001279	ENSCAFG00000000814
ENSCAFT00000047451	ENSCAFG00000000816
ENSCAFT00000001282	ENSCAFG00000000816
ENSCAFT00000001280	ENSCAFG00000000817
ENSCAFT00000036056	ENSCAFG00000000819
ENSCAFT00000036668	ENSCAFG00000000820
ENSCAFT00000001284	ENSCAFG00000000820
ENSCAFT00000001285	ENSCAFG00000000821
ENSCAFT00000001286	ENSCAFG00000000822
ENSCAFT00000001291	ENSCAFG00000000823
ENSCAFT00000001289	ENSCAFG00000000824
ENSCAFT00000001287	ENSCAFG00000000825
ENSCAFT00000001288	ENSCAFG00000000826
ENSCAFT00000049571	ENSCAFG00000000827
ENSCAFT00000001296	ENSCAFG00000000827
ENSCAFT00000001310	ENSCAFG00000000828
ENSCAFT00000001293	ENSCAFG00000000829
ENSCAFT00000001294	ENSCAFG00000000830
ENSCAFT00000001299	ENSCAFG00000000831
ENSCAFT00000001302	ENSCAFG00000000831
ENSCAFT00000001306	ENSCAFG00000000832
ENSCAFT00000001303	ENSCAFG00000000833
ENSCAFT00000001305	ENSCAFG00000000834
ENSCAFT00000001307	ENSCAFG00000000835
ENSCAFT00000001314	ENSCAFG00000000838
ENSCAFT00000001312	ENSCAFG00000000839
ENSCAFT00000001320	ENSCAFG00000000840
ENSCAFT00000045697	ENSCAFG00000000842
ENSCAFT00000001318	ENSCAFG00000000842
ENSCAFT00000001319	ENSCAFG00000000843
ENSCAFT00000001323	ENSCAFG00000000846
ENSCAFT00000001326	ENSCAFG00000000847
ENSCAFT00000001328	ENSCAFG00000000848
ENSCAFT00000036735	ENSCAFG00000000848
ENSCAFT00000001329	ENSCAFG00000000849
ENSCAFT00000001331	ENSCAFG00000000850
ENSCAFT00000001334	ENSCAFG00000000851
ENSCAFT00000001332	ENSCAFG00000000853
ENSCAFT00000013348	ENSCAFG00000000854
ENSCAFT00000001335	ENSCAFG00000000855
ENSCAFT00000045599	ENSCAFG00000000855
ENSCAFT00000001337	ENSCAFG00000000856
ENSCAFT00000001336	ENSCAFG00000000857
ENSCAFT00000001339	ENSCAFG00000000858
ENSCAFT00000047722	ENSCAFG00000000860
ENSCAFT00000001341	ENSCAFG00000000860
ENSCAFT00000001343	ENSCAFG00000000861
ENSCAFT00000046225	ENSCAFG00000000863
ENSCAFT00000001345	ENSCAFG00000000863
ENSCAFT00000001346	ENSCAFG00000000864
ENSCAFT00000001350	ENSCAFG00000000865
ENSCAFT00000050141	ENSCAFG00000000866
ENSCAFT00000001347	ENSCAFG00000000866
ENSCAFT00000001353	ENSCAFG00000000867
ENSCAFT00000048691	ENSCAFG00000000867
ENSCAFT00000001348	ENSCAFG00000000868
ENSCAFT00000001349	ENSCAFG00000000868
ENSCAFT00000001356	ENSCAFG00000000869
ENSCAFT00000044013	ENSCAFG00000000869
ENSCAFT00000001357	ENSCAFG00000000870
ENSCAFT00000001379	ENSCAFG00000000871
ENSCAFT00000043351	ENSCAFG00000000871
ENSCAFT00000044889	ENSCAFG00000000873
ENSCAFT00000001359	ENSCAFG00000000873
ENSCAFT00000046608	ENSCAFG00000000874
ENSCAFT00000001365	ENSCAFG00000000874
ENSCAFT00000001363	ENSCAFG00000000875
ENSCAFT00000001361	ENSCAFG00000000876
ENSCAFT00000001362	ENSCAFG00000000877
ENSCAFT00000001364	ENSCAFG00000000878
ENSCAFT00000001366	ENSCAFG00000000879
ENSCAFT00000001367	ENSCAFG00000000880
ENSCAFT00000044599	ENSCAFG00000000880
ENSCAFT00000001370	ENSCAFG00000000882
ENSCAFT00000001371	ENSCAFG00000000883
ENSCAFT00000046940	ENSCAFG00000000884
ENSCAFT00000001375	ENSCAFG00000000884
ENSCAFT00000043181	ENSCAFG00000000885
ENSCAFT00000001377	ENSCAFG00000000885
ENSCAFT00000001378	ENSCAFG00000000886
ENSCAFT00000001384	ENSCAFG00000000887
ENSCAFT00000047071	ENSCAFG00000000887
ENSCAFT00000001374	ENSCAFG00000000887
ENSCAFT00000001381	ENSCAFG00000000889
ENSCAFT00000044383	ENSCAFG00000000891
ENSCAFT00000001383	ENSCAFG00000000891
ENSCAFT00000001387	ENSCAFG00000000893
ENSCAFT00000001390	ENSCAFG00000000894
ENSCAFT00000001391	ENSCAFG00000000895
ENSCAFT00000001394	ENSCAFG00000000896
ENSCAFT00000001393	ENSCAFG00000000897
ENSCAFT00000001399	ENSCAFG00000000898
ENSCAFT00000001401	ENSCAFG00000000898
ENSCAFT00000001398	ENSCAFG00000000898
ENSCAFT00000001395	ENSCAFG00000000899
ENSCAFT00000001396	ENSCAFG00000000900
ENSCAFT00000001397	ENSCAFG00000000901
ENSCAFT00000001400	ENSCAFG00000000902
ENSCAFT00000035329	ENSCAFG00000000902
ENSCAFT00000001409	ENSCAFG00000000903
ENSCAFT00000001407	ENSCAFG00000000903
ENSCAFT00000031814	ENSCAFG00000000903
ENSCAFT00000001402	ENSCAFG00000000904
ENSCAFT00000047201	ENSCAFG00000000905
ENSCAFT00000001405	ENSCAFG00000000905
ENSCAFT00000001410	ENSCAFG00000000906
ENSCAFT00000001404	ENSCAFG00000000907
ENSCAFT00000001408	ENSCAFG00000000908
ENSCAFT00000001412	ENSCAFG00000000909
ENSCAFT00000001411	ENSCAFG00000000910
ENSCAFT00000001414	ENSCAFG00000000911
ENSCAFT00000001418	ENSCAFG00000000912
ENSCAFT00000001416	ENSCAFG00000000913
ENSCAFT00000001419	ENSCAFG00000000914
ENSCAFT00000001421	ENSCAFG00000000915
ENSCAFT00000001420	ENSCAFG00000000916
ENSCAFT00000001426	ENSCAFG00000000917
ENSCAFT00000001424	ENSCAFG00000000918
ENSCAFT00000001422	ENSCAFG00000000919
ENSCAFT00000036780	ENSCAFG00000000920
ENSCAFT00000045727	ENSCAFG00000000920
ENSCAFT00000001425	ENSCAFG00000000921
ENSCAFT00000001428	ENSCAFG00000000922
ENSCAFT00000001427	ENSCAFG00000000923
ENSCAFT00000001430	ENSCAFG00000000925
ENSCAFT00000001433	ENSCAFG00000000926
ENSCAFT00000001431	ENSCAFG00000000927
ENSCAFT00000001435	ENSCAFG00000000928
ENSCAFT00000044776	ENSCAFG00000000928
ENSCAFT00000001437	ENSCAFG00000000929
ENSCAFT00000001440	ENSCAFG00000000930
ENSCAFT00000001444	ENSCAFG00000000930
ENSCAFT00000001438	ENSCAFG00000000931
ENSCAFT00000001439	ENSCAFG00000000932
ENSCAFT00000001442	ENSCAFG00000000933
ENSCAFT00000044064	ENSCAFG00000000933
ENSCAFT00000001452	ENSCAFG00000000934
ENSCAFT00000001441	ENSCAFG00000000935
ENSCAFT00000001447	ENSCAFG00000000936
ENSCAFT00000048586	ENSCAFG00000000938
ENSCAFT00000001448	ENSCAFG00000000938
ENSCAFT00000001453	ENSCAFG00000000939
ENSCAFT00000045486	ENSCAFG00000000940
ENSCAFT00000001460	ENSCAFG00000000940
ENSCAFT00000001471	ENSCAFG00000000941
ENSCAFT00000001461	ENSCAFG00000000942
ENSCAFT00000001463	ENSCAFG00000000942
ENSCAFT00000001464	ENSCAFG00000000943
ENSCAFT00000001462	ENSCAFG00000000943
ENSCAFT00000045686	ENSCAFG00000000945
ENSCAFT00000001467	ENSCAFG00000000945
ENSCAFT00000001468	ENSCAFG00000000946
ENSCAFT00000001485	ENSCAFG00000000948
ENSCAFT00000001473	ENSCAFG00000000950
ENSCAFT00000001477	ENSCAFG00000000951
ENSCAFT00000001474	ENSCAFG00000000952
ENSCAFT00000046278	ENSCAFG00000000953
ENSCAFT00000001475	ENSCAFG00000000953
ENSCAFT00000001476	ENSCAFG00000000954
ENSCAFT00000001480	ENSCAFG00000000955
ENSCAFT00000046754	ENSCAFG00000000955
ENSCAFT00000001479	ENSCAFG00000000956
ENSCAFT00000001482	ENSCAFG00000000957
ENSCAFT00000001481	ENSCAFG00000000958
ENSCAFT00000001488	ENSCAFG00000000959
ENSCAFT00000001487	ENSCAFG00000000959
ENSCAFT00000001484	ENSCAFG00000000960
ENSCAFT00000001486	ENSCAFG00000000961
ENSCAFT00000001495	ENSCAFG00000000963
ENSCAFT00000001494	ENSCAFG00000000965
ENSCAFT00000001493	ENSCAFG00000000967
ENSCAFT00000038889	ENSCAFG00000000968
ENSCAFT00000001498	ENSCAFG00000000968
ENSCAFT00000001507	ENSCAFG00000000969
ENSCAFT00000001503	ENSCAFG00000000970
ENSCAFT00000001499	ENSCAFG00000000971
ENSCAFT00000001502	ENSCAFG00000000972
ENSCAFT00000001506	ENSCAFG00000000974
ENSCAFT00000044687	ENSCAFG00000000975
ENSCAFT00000001505	ENSCAFG00000000975
ENSCAFT00000001508	ENSCAFG00000000976
ENSCAFT00000001511	ENSCAFG00000000977
ENSCAFT00000001514	ENSCAFG00000000978
ENSCAFT00000001518	ENSCAFG00000000981
ENSCAFT00000001517	ENSCAFG00000000982
ENSCAFT00000001519	ENSCAFG00000000983
ENSCAFT00000037828	ENSCAFG00000000985
ENSCAFT00000001522	ENSCAFG00000000985
ENSCAFT00000001523	ENSCAFG00000000986
ENSCAFT00000001525	ENSCAFG00000000987
ENSCAFT00000043299	ENSCAFG00000000987
ENSCAFT00000001524	ENSCAFG00000000988
ENSCAFT00000001531	ENSCAFG00000000989
ENSCAFT00000001532	ENSCAFG00000000989
ENSCAFT00000001527	ENSCAFG00000000990
ENSCAFT00000001529	ENSCAFG00000000991
ENSCAFT00000044640	ENSCAFG00000000991
ENSCAFT00000001534	ENSCAFG00000000992
ENSCAFT00000001535	ENSCAFG00000000994
ENSCAFT00000001538	ENSCAFG00000000995
ENSCAFT00000001539	ENSCAFG00000000996
ENSCAFT00000001536	ENSCAFG00000000997
ENSCAFT00000001547	ENSCAFG00000000998
ENSCAFT00000001542	ENSCAFG00000000998
ENSCAFT00000043446	ENSCAFG00000001000
ENSCAFT00000001540	ENSCAFG00000001000
ENSCAFT00000001543	ENSCAFG00000001001
ENSCAFT00000043737	ENSCAFG00000001002
ENSCAFT00000001544	ENSCAFG00000001002
ENSCAFT00000001545	ENSCAFG00000001003
ENSCAFT00000044873	ENSCAFG00000001004
ENSCAFT00000001548	ENSCAFG00000001004
ENSCAFT00000001546	ENSCAFG00000001005
ENSCAFT00000001550	ENSCAFG00000001006
ENSCAFT00000038804	ENSCAFG00000001007
ENSCAFT00000046746	ENSCAFG00000001007
ENSCAFT00000043937	ENSCAFG00000001008
ENSCAFT00000001551	ENSCAFG00000001008
ENSCAFT00000001557	ENSCAFG00000001010
ENSCAFT00000001554	ENSCAFG00000001010
ENSCAFT00000036258	ENSCAFG00000001010
ENSCAFT00000001553	ENSCAFG00000001011
ENSCAFT00000001555	ENSCAFG00000001012
ENSCAFT00000001559	ENSCAFG00000001013
ENSCAFT00000001558	ENSCAFG00000001014
ENSCAFT00000001562	ENSCAFG00000001015
ENSCAFT00000048754	ENSCAFG00000001015
ENSCAFT00000044100	ENSCAFG00000001016
ENSCAFT00000001568	ENSCAFG00000001016
ENSCAFT00000001569	ENSCAFG00000001016
ENSCAFT00000001573	ENSCAFG00000001016
ENSCAFT00000001565	ENSCAFG00000001017
ENSCAFT00000001564	ENSCAFG00000001018
ENSCAFT00000001566	ENSCAFG00000001019
ENSCAFT00000001567	ENSCAFG00000001020
ENSCAFT00000043964	ENSCAFG00000001021
ENSCAFT00000001570	ENSCAFG00000001021
ENSCAFT00000044975	ENSCAFG00000001021
ENSCAFT00000001574	ENSCAFG00000001022
ENSCAFT00000001583	ENSCAFG00000001023
ENSCAFT00000001579	ENSCAFG00000001026
ENSCAFT00000048627	ENSCAFG00000001027
ENSCAFT00000001587	ENSCAFG00000001027
ENSCAFT00000047585	ENSCAFG00000001028
ENSCAFT00000001581	ENSCAFG00000001028
ENSCAFT00000001582	ENSCAFG00000001029
ENSCAFT00000013354	ENSCAFG00000001029
ENSCAFT00000035528	ENSCAFG00000001030
ENSCAFT00000001589	ENSCAFG00000001033
ENSCAFT00000044196	ENSCAFG00000001034
ENSCAFT00000001591	ENSCAFG00000001034
ENSCAFT00000001592	ENSCAFG00000001036
ENSCAFT00000044881	ENSCAFG00000001037
ENSCAFT00000001594	ENSCAFG00000001037
ENSCAFT00000001595	ENSCAFG00000001038
ENSCAFT00000001597	ENSCAFG00000001040
ENSCAFT00000048401	ENSCAFG00000001043
ENSCAFT00000001601	ENSCAFG00000001043
ENSCAFT00000001600	ENSCAFG00000001044
ENSCAFT00000001602	ENSCAFG00000001045
ENSCAFT00000001605	ENSCAFG00000001046
ENSCAFT00000001606	ENSCAFG00000001047
ENSCAFT00000001619	ENSCAFG00000001048
ENSCAFT00000001607	ENSCAFG00000001049
ENSCAFT00000043717	ENSCAFG00000001049
ENSCAFT00000001612	ENSCAFG00000001050
ENSCAFT00000001615	ENSCAFG00000001050
ENSCAFT00000001614	ENSCAFG00000001051
ENSCAFT00000001613	ENSCAFG00000001052
ENSCAFT00000001618	ENSCAFG00000001053
ENSCAFT00000038326	ENSCAFG00000001056
ENSCAFT00000001624	ENSCAFG00000001057
ENSCAFT00000035268	ENSCAFG00000001057
ENSCAFT00000001623	ENSCAFG00000001058
ENSCAFT00000001625	ENSCAFG00000001059
ENSCAFT00000001629	ENSCAFG00000001062
ENSCAFT00000044765	ENSCAFG00000001062
ENSCAFT00000001630	ENSCAFG00000001064
ENSCAFT00000001631	ENSCAFG00000001065
ENSCAFT00000001632	ENSCAFG00000001066
ENSCAFT00000001633	ENSCAFG00000001067
ENSCAFT00000001634	ENSCAFG00000001068
ENSCAFT00000001635	ENSCAFG00000001069
ENSCAFT00000001638	ENSCAFG00000001070
ENSCAFT00000046059	ENSCAFG00000001071
ENSCAFT00000001637	ENSCAFG00000001071
ENSCAFT00000001639	ENSCAFG00000001072
ENSCAFT00000001642	ENSCAFG00000001074
ENSCAFT00000001657	ENSCAFG00000001075
ENSCAFT00000001647	ENSCAFG00000001076
ENSCAFT00000001648	ENSCAFG00000001076
ENSCAFT00000001643	ENSCAFG00000001077
ENSCAFT00000001645	ENSCAFG00000001078
ENSCAFT00000001646	ENSCAFG00000001080
ENSCAFT00000001649	ENSCAFG00000001081
ENSCAFT00000001651	ENSCAFG00000001082
ENSCAFT00000001650	ENSCAFG00000001083
ENSCAFT00000001652	ENSCAFG00000001084
ENSCAFT00000044997	ENSCAFG00000001085
ENSCAFT00000001654	ENSCAFG00000001085
ENSCAFT00000042865	ENSCAFG00000001085
ENSCAFT00000001656	ENSCAFG00000001086
ENSCAFT00000001658	ENSCAFG00000001087
ENSCAFT00000001661	ENSCAFG00000001089
ENSCAFT00000049581	ENSCAFG00000001090
ENSCAFT00000001662	ENSCAFG00000001090
ENSCAFT00000044191	ENSCAFG00000001091
ENSCAFT00000001665	ENSCAFG00000001091
ENSCAFT00000001664	ENSCAFG00000001092
ENSCAFT00000001666	ENSCAFG00000001093
ENSCAFT00000001668	ENSCAFG00000001093
ENSCAFT00000001670	ENSCAFG00000001094
